freq_i,sync_amp,async_amp
98.80000000000001,0.0,0.0
99.0,0.0,0.0
99.2,0.0,0.0
99.4,0.0,0.0
99.60000000000001,0.0,0.0
99.80000000000001,0.0,0.0
100.0,0.8994136577473527,0.0
100.2,0.0,0.0
100.4,0.0,0.0
100.60000000000001,0.0,0.0
100.80000000000001,0.0,0.0
101.0,0.0,0.0
101.2,0.0,0.0
101.4,0.0,0.0
101.60000000000001,0.0,0.0
101.80000000000001,0.0,0.0
102.0,0.0,0.0
102.2,0.0,0.0
102.4,0.0,0.0
102.60000000000001,0.0,0.0
102.80000000000001,0.0,0.0
103.0,0.0,0.0
103.2,0.0,0.0
103.4,0.0,0.0
103.60000000000001,0.0,0.0
103.80000000000001,0.0,0.0
104.0,0.0,0.0
104.2,0.0,0.0
104.4,0.0,0.0
104.60000000000001,0.0,0.0
104.80000000000001,0.0,0.0
105.0,0.0,0.0
105.2,0.0,0.0
105.4,0.0,0.0
105.60000000000001,0.0,0.0
105.80000000000001,0.0,0.0
106.0,0.0,0.0
106.2,0.0,0.0
106.4,0.0,0.0
106.60000000000001,0.0,0.0
106.80000000000001,0.0,0.0
107.0,0.0,0.0
107.2,0.0,0.0
107.4,0.0,0.0
107.60000000000001,0.0,0.0
107.80000000000001,0.0,0.0
108.0,0.0,0.0
108.2,0.0,0.0
108.4,0.0,0.0
108.60000000000001,0.0,0.0
108.80000000000001,0.0,0.0
109.0,0.0,0.0
109.2,0.0,0.0
109.4,0.0,0.0
109.60000000000001,0.0,0.0
109.80000000000001,0.0,0.0
110.0,0.0,0.0
110.2,0.0,0.0
110.4,0.0,0.0
110.60000000000001,0.0,0.0
110.80000000000001,0.0,0.0
111.0,0.0,0.0
111.2,0.0,0.0
111.4,0.0,0.0
111.60000000000001,0.0,0.0
111.80000000000001,0.0,0.0
112.0,0.0,0.0
112.2,0.0,0.0
112.4,0.0,0.0
112.60000000000001,0.0,0.0
112.80000000000001,0.0,0.0
113.0,0.0,0.0
113.2,0.0,0.0
113.4,0.0,0.0
113.60000000000001,0.0,0.0
113.80000000000001,0.0,0.0
114.0,0.0,0.0
114.2,0.0,0.0
114.4,0.0,0.0
114.60000000000001,0.0,0.0
114.80000000000001,0.0,0.0
115.0,0.0,0.0
115.2,0.0,0.0
115.4,0.0,0.0
115.60000000000001,0.0,0.0
115.80000000000001,0.0,0.0
116.0,0.0,0.0
116.2,0.0,0.0
116.4,0.0,0.0
116.60000000000001,0.0,0.0
116.80000000000001,0.0,0.0
117.0,0.0,0.0
117.2,0.0,0.0
117.4,0.0,0.0
117.60000000000001,0.0,3.7949206365377304
117.80000000000001,0.0,1.2133425867307024
118.0,0.0,0.7709141310027803
118.2,0.0,0.0
118.4,0.0,0.0
118.60000000000001,0.0,0.5935980037648785
118.80000000000001,0.0,0.0
119.0,0.0,0.0
119.2,0.0,0.0
119.4,0.0,0.0
119.60000000000001,0.0,0.0
119.80000000000001,0.0,0.25046020084977855
120.0,0.0,0.0
120.2,0.0,0.0
120.4,0.0,0.0
120.60000000000001,0.0,0.0
120.80000000000001,0.0,0.24929183894674672
121.0,0.0,0.0
121.2,0.0,0.0
121.4,0.0,0.0
121.60000000000001,0.0,0.0
121.80000000000001,0.0,0.0
122.0,0.0,0.0
122.2,0.0,0.0
122.4,0.0,0.0
122.60000000000001,0.0,0.0
122.80000000000001,0.0,0.0
123.0,0.0,0.0
123.2,0.0,0.0
123.4,0.0,0.0
123.60000000000001,0.0,0.0
123.80000000000001,0.0,0.0
124.0,0.0,0.2690009298812619
124.2,0.0,0.0
124.4,0.0,0.0
124.60000000000001,0.0,0.0
124.80000000000001,0.0,0.0
125.0,0.0,0.0
125.2,0.0,0.0
125.4,0.0,0.0
125.60000000000001,0.0,0.0
125.80000000000001,0.0,0.0
126.0,0.0,0.0
126.2,0.0,0.0
126.4,0.0,0.0
126.60000000000001,0.0,0.0
126.80000000000001,0.0,0.0
127.0,0.0,0.0
127.2,0.0,0.0
127.4,0.0,0.0
127.60000000000001,0.0,0.0
127.80000000000001,0.0,0.0
128.0,0.0,0.0
128.20000000000002,0.0,0.0
128.4,0.0,0.0
128.6,0.0,0.0
128.8,0.0,0.0
129.0,0.0,0.0
129.20000000000002,0.0,0.0
129.4,0.0,0.0
129.6,0.0,0.0
129.8,0.0,0.0
130.0,0.0,0.0
130.20000000000002,0.0,0.0
130.4,0.0,0.0
130.6,0.0,0.0
130.8,0.0,0.0
131.0,0.0,0.0
131.20000000000002,0.0,0.0
131.4,0.0,0.0
131.6,0.0,0.0
131.8,0.0,0.0
132.0,0.0,0.0
132.20000000000002,0.0,0.0
132.4,0.0,0.0
132.6,0.0,0.0
132.8,0.0,0.0
133.0,0.0,0.0
133.20000000000002,0.0,0.0
133.4,0.0,0.0
133.6,0.0,0.0
133.8,0.0,0.0
134.0,0.0,0.0
134.20000000000002,0.0,0.0
134.4,0.0,0.0
134.6,0.0,0.0
134.8,0.0,0.0
135.0,0.0,0.0
135.20000000000002,0.0,0.2464696781405426
135.4,0.0,0.0
135.6,0.0,0.0
135.8,0.0,0.0
136.0,0.0,0.0
136.20000000000002,0.0,0.0
136.4,0.0,0.0
136.6,0.0,0.0
136.8,0.0,0.0
137.0,0.0,0.0
137.20000000000002,0.0,0.0
137.4,0.0,0.0
137.6,0.0,0.40267376014412976
137.8,0.0,0.0
138.0,0.0,0.47171462255366803
138.20000000000002,0.0,0.0
138.4,0.0,0.0
138.6,0.0,0.0
138.8,0.0,0.40932807311845054
139.0,0.0,0.0
139.20000000000002,0.0,0.0
139.4,0.0,0.7349993777357895
139.6,0.0,0.0
139.8,0.0,0.0
140.0,0.0,0.0
140.20000000000002,0.0,0.0
140.4,0.0,0.0
140.6,0.0,0.0
140.8,0.0,0.0
141.0,0.0,0.0
141.20000000000002,0.0,0.0
141.4,0.0,0.0
141.6,0.0,0.0
141.8,0.0,0.0
142.0,0.0,0.3507911071519071
142.20000000000002,0.0,0.0
142.4,0.0,0.0
142.6,0.0,0.0
142.8,0.0,0.0
143.0,0.0,0.4097701705629733
143.20000000000002,0.0,0.6509042570514196
143.4,0.0,0.0
143.6,0.0,0.0
143.8,0.0,0.0
144.0,0.0,0.0
144.20000000000002,0.0,0.0
144.4,0.0,0.0
144.6,0.0,0.0
144.8,0.0,0.0
145.0,0.0,0.0
145.20000000000002,0.0,0.0
145.4,0.0,0.0
145.6,0.0,0.0
145.8,0.0,0.0
146.0,0.0,0.0
146.20000000000002,0.0,0.0
146.4,0.0,0.0
146.6,0.0,0.0
146.8,0.0,0.0
147.0,0.0,0.0
147.20000000000002,0.0,0.0
147.4,0.0,0.0
147.6,0.0,0.0
147.8,0.0,0.0
148.0,0.0,0.21338727590521897
148.20000000000002,0.0,0.0
148.4,0.0,0.0
148.6,0.0,0.0
148.8,0.0,0.0
149.0,0.0,0.0
149.20000000000002,0.0,0.0
149.4,0.0,0.0
149.6,0.0,0.0
149.8,0.0,0.0
150.0,0.0,0.0
150.20000000000002,0.0,0.0
150.4,0.0,0.0
150.6,0.0,0.0
150.8,0.0,0.0
151.0,0.0,0.0
151.20000000000002,0.0,0.0
151.4,0.0,0.0
151.6,0.0,0.0
151.8,0.0,0.0
152.0,0.0,0.0
152.20000000000002,0.0,0.0
152.4,0.0,0.0
152.6,0.0,0.0
152.8,0.0,0.0
153.0,0.0,0.0
153.20000000000002,0.0,0.0
153.4,0.0,0.0
153.60000000000002,0.0,0.0
153.8,0.0,0.0
154.0,0.0,0.0
154.20000000000002,0.0,0.0
154.4,0.0,0.0
154.60000000000002,0.0,0.0
154.8,0.0,0.0
155.0,0.0,0.0
155.20000000000002,0.0,0.0
155.4,0.0,0.0
155.60000000000002,0.0,0.0
155.8,0.0,0.0
156.0,0.0,0.0
156.20000000000002,0.0,0.0
156.4,0.0,0.0
156.60000000000002,0.0,0.26386518649879337
156.8,0.0,0.0
157.0,0.0,0.0
157.20000000000002,0.0,0.0
157.4,0.0,0.0
157.60000000000002,0.0,0.0
157.8,0.0,0.0
158.0,0.0,0.0
158.20000000000002,0.0,0.0
158.4,0.0,0.0
158.60000000000002,0.0,0.0
158.8,0.0,0.0
159.0,0.0,0.0
159.20000000000002,0.0,0.0
159.4,0.0,0.0
159.60000000000002,0.0,0.0
159.8,0.0,0.0
160.0,0.0,0.0
160.20000000000002,0.0,0.0
160.4,0.0,0.0
160.60000000000002,0.0,0.0
160.8,0.0,0.0
161.0,0.0,0.0
161.20000000000002,0.0,0.0
161.4,0.0,0.0
161.60000000000002,0.0,0.20024502112511608
161.8,0.0,0.0
162.0,0.0,0.0
162.20000000000002,0.0,0.0
162.4,0.0,0.0
162.60000000000002,0.0,0.0
162.8,0.0,0.0
163.0,0.0,0.0
163.20000000000002,0.0,0.0
163.4,0.0,0.0
163.60000000000002,0.0,0.0
163.8,0.0,0.0
164.0,0.0,0.0
164.20000000000002,0.0,0.0
164.4,0.0,0.0
164.60000000000002,0.0,0.0
164.8,0.0,0.0
165.0,0.0,0.0
165.20000000000002,0.0,0.0
165.4,0.0,0.0
165.60000000000002,0.0,0.0
165.8,0.0,0.0
166.0,0.0,0.0
166.20000000000002,0.0,0.0
166.4,0.0,0.0
166.60000000000002,0.0,0.0
166.8,0.0,0.0
167.0,0.0,0.0
167.20000000000002,0.0,0.0
167.4,0.0,0.0
167.60000000000002,0.0,0.0
167.8,0.0,0.0
168.0,0.0,0.0
168.20000000000002,0.0,0.0
168.4,0.0,0.0
168.60000000000002,0.0,0.0
168.8,0.0,0.0
169.0,0.0,0.0
169.20000000000002,0.0,0.0
169.4,0.0,0.0
169.60000000000002,0.0,0.0
169.8,0.0,0.0
170.0,0.0,0.0
170.20000000000002,0.0,0.0
170.4,0.0,0.0
170.60000000000002,0.0,0.0
170.8,0.0,0.0
171.0,0.0,0.0
171.20000000000002,0.0,0.0
171.4,0.0,0.0
171.60000000000002,0.0,0.0
171.8,0.0,0.0
172.0,0.0,0.0
172.20000000000002,0.0,0.0
172.4,0.0,0.0
172.60000000000002,0.0,0.0
172.8,0.0,0.0
173.0,0.0,0.0
173.20000000000002,0.0,0.0
173.4,0.0,0.0
173.60000000000002,0.0,0.0
173.8,0.0,0.0
174.0,0.0,0.0
174.20000000000002,0.0,0.0
174.4,0.0,0.0
174.60000000000002,0.0,0.0
174.8,0.0,0.0
175.0,0.0,0.0
175.20000000000002,0.0,0.0
175.4,0.0,0.0
175.60000000000002,0.0,0.0
175.8,0.0,0.0
176.0,0.0,0.0
176.20000000000002,0.0,0.2948692116660038
176.4,0.0,0.0
176.60000000000002,0.0,0.0
176.8,0.0,0.0
177.0,0.0,0.0
177.20000000000002,0.0,0.0
177.4,0.0,0.0
177.60000000000002,0.0,0.45004675358852286
177.8,0.0,0.0
178.0,0.0,0.0
178.20000000000002,0.0,0.0
178.4,0.0,0.0
178.60000000000002,0.0,0.0
178.8,0.0,0.3641717944954536
179.0,0.0,0.0
179.20000000000002,0.0,0.0
179.4,0.0,0.0
179.60000000000002,0.0,0.0
179.8,0.0,0.0
180.0,0.0,0.0
180.20000000000002,0.0,0.0
180.4,0.0,0.0
180.60000000000002,0.0,0.0
180.8,0.0,0.0
181.0,0.0,0.0
181.20000000000002,0.0,0.31794084463643796
181.4,0.0,0.0
181.60000000000002,0.0,0.23201268103800535
181.8,0.0,0.0
182.0,0.0,0.321664171970905
182.20000000000002,0.0,0.0
182.4,0.0,0.0
182.60000000000002,0.0,0.0
182.8,0.0,0.0
183.0,0.0,0.0
183.20000000000002,0.0,0.0
183.4,0.0,0.313021201417339
183.60000000000002,0.0,0.28463788271520657
183.8,0.0,0.0
184.0,0.0,0.0
184.20000000000002,0.0,0.0
184.4,0.0,0.0
184.60000000000002,0.0,0.0
184.8,0.0,0.0
185.0,0.0,0.0
185.20000000000002,0.0,0.0
185.4,0.0,0.0
185.60000000000002,0.0,0.0
185.8,0.0,0.0
186.0,0.0,0.0
186.20000000000002,0.0,0.0
186.4,0.0,0.0
186.60000000000002,0.0,0.0
186.8,0.0,0.0
187.0,0.0,0.0
187.20000000000002,0.0,0.0
187.4,0.0,0.0
187.60000000000002,0.0,0.2601411855894384
187.8,0.0,0.0
188.0,0.0,0.0
188.20000000000002,0.0,0.0
188.4,0.0,0.0
188.60000000000002,0.0,0.0
188.8,0.0,0.0
189.0,0.0,0.0
189.20000000000002,0.0,0.0
189.4,0.0,0.0
189.60000000000002,0.0,0.0
189.8,0.0,0.0
190.0,0.0,0.0
190.20000000000002,0.0,0.0
190.4,0.0,0.0
190.60000000000002,0.0,0.0
190.8,0.0,0.0
191.0,0.0,0.0
191.20000000000002,0.0,0.0
191.4,0.0,0.0
191.60000000000002,0.0,0.0
191.8,0.0,0.0
192.0,0.0,0.0
192.20000000000002,0.0,0.0
192.4,0.0,0.0
192.60000000000002,0.0,0.0
192.8,0.0,0.0
193.0,0.0,0.0
193.20000000000002,0.0,0.0
193.4,0.0,0.0
193.60000000000002,0.0,0.0
193.8,0.0,0.0
194.0,0.0,0.0
194.20000000000002,0.0,0.0
194.4,0.0,0.0
194.60000000000002,0.0,0.0
194.8,0.0,0.0
195.0,0.0,0.0
195.20000000000002,0.0,0.0
195.4,0.0,0.0
195.60000000000002,0.0,0.0
195.8,0.0,0.0
196.0,0.0,0.0
196.20000000000002,0.0,0.0
196.4,0.0,0.0
196.60000000000002,0.0,0.0
196.8,0.0,0.0
197.0,0.0,0.0
197.20000000000002,0.0,0.0
197.4,0.0,0.0
197.60000000000002,0.0,0.0
197.8,0.0,0.0
198.0,0.0,0.0
198.20000000000002,0.0,0.0
198.4,0.0,0.0
198.60000000000002,0.0,0.0
198.8,0.0,0.0
199.0,0.0,0.0
199.20000000000002,0.0,0.0
199.4,0.0,0.0
199.60000000000002,0.0,0.0
199.8,0.0,0.0
200.0,0.3500042941999078,0.0
200.20000000000002,0.0,0.0
200.4,0.0,0.0
200.60000000000002,0.0,0.0
200.8,0.0,0.0
201.0,0.0,0.0
201.20000000000002,0.0,0.0
201.4,0.0,0.0
201.60000000000002,0.0,0.0
201.8,0.0,0.0
202.0,0.0,0.0
202.20000000000002,0.0,0.0
202.4,0.0,0.0
202.60000000000002,0.0,0.0
202.8,0.0,0.0
203.0,0.0,0.0
203.20000000000002,0.0,0.0
203.4,0.0,0.0
203.60000000000002,0.0,0.0
